,SIM1,SIM2,SIM3
2016-07-18,1.1123017404548924e+43,7.525496180136627e+43,1.5658506183613512e+44
2016-07-19,1.1420017409297592e+43,7.505202477912879e+43,1.4707345564426174e+44
2016-07-20,1.1494635723258835e+43,7.468417323520509e+43,1.4822514617469329e+44
2016-07-21,1.141238499627391e+43,7.181010724258838e+43,1.4377644774380284e+44
2016-07-22,1.1443909049519063e+43,7.021839586361604e+43,1.4299583316843645e+44
2016-07-25,1.119574123101957e+43,7.020556655381479e+43,1.4482944805498254e+44
2016-07-26,1.1379989902925744e+43,6.68079818898453e+43,1.414632303077421e+44
2016-07-27,1.133413311431164e+43,6.477358192384316e+43,1.4185191920199323e+44
2016-07-28,1.1514776618623325e+43,6.450566275453971e+43,1.4457490447726935e+44
2016-07-29,1.1832666066111794e+43,6.554438648911407e+43,1.449623660206175e+44
2016-08-01,1.1821496472874514e+43,6.695759472288714e+43,1.4505538625208137e+44
2016-08-02,1.182908112458886e+43,6.747735344247411e+43,1.4729939342269125e+44
2016-08-03,1.180768832084092e+43,6.833531363256919e+43,1.4554924984005406e+44
2016-08-04,1.1865613370501566e+43,7.033352715309601e+43,1.4395100959470154e+44
2016-08-05,1.2200115100511217e+43,7.391144052114662e+43,1.4561016710494731e+44
2016-08-08,1.2385249802060796e+43,7.44267356713288e+43,1.4772984934801664e+44
2016-08-09,1.2416211615944633e+43,7.365852865637943e+43,1.4543757755981798e+44
2016-08-10,1.2583160452548948e+43,7.395251959068559e+43,1.4541609675219702e+44
2016-08-11,1.2255684871261394e+43,7.203401248370063e+43,1.4375399951132641e+44
2016-08-12,1.229047434793595e+43,7.18072032904443e+43,1.4597956118059772e+44
2016-08-15,1.1860399501834016e+43,7.314833345650324e+43,1.4677092209073457e+44
2016-08-16,1.204966287819386e+43,7.494978077257537e+43,1.5400892072987893e+44
2016-08-17,1.171844310953109e+43,7.639209129067161e+43,1.491498735733934e+44
2016-08-18,1.1815328307614657e+43,7.678683191692732e+43,1.4726361130665377e+44
2016-08-19,1.1678992475999044e+43,7.872715595568213e+43,1.465925533726676e+44
2016-08-22,1.2068867917269396e+43,8.103853939733629e+43,1.4498097915604553e+44
2016-08-23,1.1862610697571417e+43,8.209520059737969e+43,1.4406490060766187e+44
2016-08-24,1.1823950931331333e+43,8.114153512245715e+43,1.4650279988792645e+44
2016-08-25,1.2081707191156947e+43,8.045229921267658e+43,1.3918150768533286e+44
2016-08-26,1.2139316633990075e+43,8.067743076024066e+43,1.3781584185161761e+44
2016-08-29,1.2169941038208543e+43,7.955897439301549e+43,1.4197585935555921e+44
2016-08-30,1.2134884849967858e+43,8.076001315885741e+43,1.4078143362982512e+44
2016-08-31,1.2152308678582836e+43,8.474535865512524e+43,1.3459234017545307e+44
2016-09-01,1.2038869656624084e+43,8.391332059775345e+43,1.3389007259561281e+44
2016-09-02,1.2020172043703564e+43,8.795942535048163e+43,1.3181213138112516e+44
2016-09-05,1.2015806937293695e+43,8.627846991491106e+43,1.3042173027652778e+44
2016-09-06,1.212848491216808e+43,8.662189760219954e+43,1.3269774975898626e+44
2016-09-07,1.2137361915611372e+43,8.668325888233541e+43,1.3125962847377112e+44
2016-09-08,1.226846157757214e+43,8.706048302536735e+43,1.3188837365270607e+44
2016-09-09,1.2036743996372654e+43,8.797769576935315e+43,1.3302133130567642e+44
2016-09-12,1.2264072548718402e+43,8.635627169867232e+43,1.3536099997133119e+44
2016-09-13,1.2326284691686376e+43,8.599959839959439e+43,1.3345909789236754e+44
2016-09-14,1.2581990205233967e+43,9.025723894019937e+43,1.331028014585851e+44
2016-09-15,1.2656648689933306e+43,8.840553500438611e+43,1.3290437809536972e+44
2016-09-16,1.263870613581925e+43,8.982430455725672e+43,1.3062499515021737e+44
2016-09-19,1.2663470260844185e+43,9.00891919083059e+43,1.2881766375738353e+44
2016-09-20,1.2481350131039733e+43,9.179479055733458e+43,1.269534742498515e+44
2016-09-21,1.245526140067808e+43,9.239747171731324e+43,1.261083031004737e+44
2016-09-22,1.2487131301230788e+43,9.02931144509757e+43,1.2513364035828598e+44
2016-09-23,1.250839901040931e+43,8.887396197041096e+43,1.3068306961555904e+44
2016-09-26,1.2253948554880296e+43,9.078433960336258e+43,1.2978344725834164e+44
2016-09-27,1.2342461898674273e+43,9.324854713082178e+43,1.2625041791758913e+44
2016-09-28,1.2185176681538195e+43,9.519778504832475e+43,1.2637085003453915e+44
2016-09-29,1.2160573688911134e+43,9.510411979604215e+43,1.2727100126161375e+44
2016-09-30,1.2294114553961042e+43,9.572633139587623e+43,1.2614844067963044e+44
2016-10-03,1.218091470970902e+43,9.706794004184122e+43,1.2960470836104162e+44
2016-10-04,1.2168123508528204e+43,9.532189580732536e+43,1.3245385748186254e+44
2016-10-05,1.2102891606078617e+43,9.715611667380028e+43,1.2693255005927182e+44
2016-10-06,1.2189796971200678e+43,9.414821620217347e+43,1.300904170465269e+44
2016-10-07,1.2011946831446107e+43,9.71464775035158e+43,1.2834610701860165e+44
2016-10-10,1.178869396412553e+43,9.65031868154041e+43,1.264724426747163e+44
2016-10-11,1.1495719733410852e+43,9.829752284764546e+43,1.2366689516594932e+44
2016-10-12,1.1829356524861585e+43,9.972698708240438e+43,1.2398624448645841e+44
2016-10-13,1.191717019501109e+43,9.681722143610013e+43,1.2460833692804283e+44
2016-10-14,1.2159881149746727e+43,9.699882644492768e+43,1.2215765482340205e+44
2016-10-17,1.2093506298611985e+43,9.57580692932491e+43,1.2213736981820168e+44
2016-10-18,1.2269979471833294e+43,9.643517489701224e+43,1.2170539787743533e+44
2016-10-19,1.219511787536926e+43,9.389917964294302e+43,1.1859716192979379e+44
2016-10-20,1.2007467610488096e+43,9.580801350863068e+43,1.1801999067156305e+44
2016-10-21,1.2145848701525986e+43,9.79350889869486e+43,1.211138882841848e+44
2016-10-24,1.2096272801771658e+43,9.740232516204175e+43,1.2483873144794403e+44
2016-10-25,1.2139522880692217e+43,1.0319234606831076e+44,1.262869152860834e+44
2016-10-26,1.2203239281218801e+43,1.0069027938458889e+44,1.2633514327757612e+44
2016-10-27,1.229306061123695e+43,9.948955686801262e+43,1.2637129284644963e+44
2016-10-28,1.225769660477556e+43,9.95828158592919e+43,1.2485076133243393e+44
2016-10-31,1.1909436526253744e+43,9.919866408070237e+43,1.2586517540819092e+44
2016-11-01,1.174890873712321e+43,9.794085555086113e+43,1.2564343348816315e+44
2016-11-02,1.1841277233574488e+43,1.003549606979594e+44,1.2719693210970744e+44
2016-11-03,1.2132298157561576e+43,1.006492690256209e+44,1.2858885730991414e+44
2016-11-04,1.2115457665123316e+43,9.925940795977607e+43,1.252615436722161e+44
2016-11-07,1.232990555487083e+43,9.840827779220442e+43,1.2410524033022272e+44
2016-11-08,1.1958744206181348e+43,9.333621147275536e+43,1.220742122912764e+44
2016-11-09,1.2202935264562375e+43,9.689893186692014e+43,1.2254329393597815e+44
2016-11-10,1.2020525507493643e+43,9.496554844159188e+43,1.2372618657130343e+44
2016-11-11,1.1877412206264898e+43,9.526182288284291e+43,1.2532595116522523e+44
2016-11-14,1.1840300662152678e+43,9.575570621415561e+43,1.2805158135618714e+44
2016-11-15,1.1887636601638647e+43,9.491514090009257e+43,1.2777293638540494e+44
2016-11-16,1.170910923246236e+43,9.368312427444744e+43,1.2765211372112006e+44
2016-11-17,1.186611110060825e+43,9.151998130971069e+43,1.2826185759743654e+44
2016-11-18,1.164723535195854e+43,8.726986821452517e+43,1.2901384917425307e+44
2016-11-21,1.1678107533180985e+43,8.889961084078288e+43,1.287138106887188e+44
2016-11-22,1.1548947347772725e+43,8.977489580296296e+43,1.2742308295149817e+44
2016-11-23,1.1587028928486809e+43,8.844914745408381e+43,1.2991158461099886e+44
2016-11-24,1.129620143317585e+43,8.877443742319902e+43,1.2520611087690909e+44
2016-11-25,1.1171589160301756e+43,8.81669793190772e+43,1.2171388617575226e+44
2016-11-28,1.1003987704107262e+43,8.733300271320755e+43,1.2011678604658684e+44
2016-11-29,1.113940330539932e+43,8.692504670673043e+43,1.2081149638239389e+44
2016-11-30,1.0825248490385093e+43,8.891846674957938e+43,1.2002837252610037e+44
2016-12-01,1.107887554272075e+43,8.93992915008647e+43,1.2417787896240914e+44
2016-12-02,1.0997666075801992e+43,8.742728319120705e+43,1.250611860055791e+44
2016-12-05,1.1028836254155161e+43,8.892347959094048e+43,1.2489325322896322e+44
2016-12-06,1.0680756853428341e+43,8.758437045528569e+43,1.2377054632600768e+44
2016-12-07,1.0590288900386834e+43,8.871878457382186e+43,1.2713860950235348e+44
2016-12-08,1.0707790450416158e+43,8.980279402524645e+43,1.2705520803587492e+44
2016-12-09,1.0907931950054844e+43,8.427339208735541e+43,1.2337433763326447e+44
2016-12-12,1.0765257566629289e+43,8.476315159571089e+43,1.2270953433560292e+44
2016-12-13,1.0927439407433403e+43,8.351210019054047e+43,1.2338945124156937e+44
2016-12-14,1.094565299515111e+43,8.322690424139045e+43,1.2386205771064742e+44
2016-12-15,1.1034957994144505e+43,8.651328914065269e+43,1.2431815440108565e+44
2016-12-16,1.1002865952063837e+43,8.735237068883489e+43,1.2423224273548297e+44
2016-12-19,1.1217444297637206e+43,8.732432472814233e+43,1.2035109481316e+44
2016-12-20,1.0970935801035895e+43,8.376168630574526e+43,1.209788263700598e+44
2016-12-21,1.1072097881025528e+43,8.66219845285154e+43,1.2146137041215334e+44
2016-12-22,1.1285265746587654e+43,8.64311489667074e+43,1.2107844379059069e+44
2016-12-23,1.1386868481645043e+43,8.82712323874105e+43,1.185779500271189e+44
2016-12-26,1.1342744955297109e+43,8.83253579272629e+43,1.2120206068797007e+44
2016-12-27,1.1420169925897258e+43,8.758479938077557e+43,1.2036298187144695e+44
2016-12-28,1.1455746394801955e+43,8.485304611838439e+43,1.1883151250601307e+44
2016-12-29,1.1415911533910686e+43,8.565277350306533e+43,1.2052135944621754e+44
2016-12-30,1.1573779017866808e+43,8.395589649766161e+43,1.1948439617320053e+44
2017-01-02,1.1765354594509937e+43,8.599685922642929e+43,1.1964689869245223e+44
2017-01-03,1.1558621053570658e+43,8.862731808382867e+43,1.197226601639694e+44
2017-01-04,1.1842784361676323e+43,8.676815946905652e+43,1.2043974910324226e+44
2017-01-05,1.183928681749828e+43,8.458000821980419e+43,1.2582559123072734e+44
2017-01-06,1.181542573173519e+43,8.256631351675088e+43,1.2539591616776858e+44
2017-01-09,1.1956478739859366e+43,8.132902520554961e+43,1.2806217627136725e+44
2017-01-10,1.183682054783112e+43,8.115857169483943e+43,1.2780071836679725e+44
2017-01-11,1.1913441367291285e+43,7.973535958057077e+43,1.2308061970731362e+44
2017-01-12,1.1862488434746437e+43,7.649852544329685e+43,1.2399127378694255e+44
2017-01-13,1.1860907523573012e+43,7.67401497815967e+43,1.2146181392005838e+44
2017-01-16,1.192036731918844e+43,7.443719051952053e+43,1.2217376540526948e+44
2017-01-17,1.192233794521249e+43,7.267744000991229e+43,1.2067606525555523e+44
2017-01-18,1.1874511602556739e+43,7.239147533106233e+43,1.1918328422356477e+44
2017-01-19,1.205956145446313e+43,7.035306058604243e+43,1.1457761414618107e+44
2017-01-20,1.214015752190436e+43,7.062461486066822e+43,1.1470168141865059e+44
2017-01-23,1.221456618576617e+43,7.153090569178783e+43,1.1597509585301097e+44
2017-01-24,1.234952920072972e+43,7.227793240749152e+43,1.1578352578510297e+44
2017-01-25,1.202463735946152e+43,7.360709961843878e+43,1.181626813593815e+44
2017-01-26,1.2178715242980692e+43,7.534904139689437e+43,1.1517581851886135e+44
2017-01-27,1.2532013481031826e+43,7.516904641344555e+43,1.1696939980619097e+44
2017-01-30,1.2355891141085468e+43,7.434112890686409e+43,1.20342840094327e+44
2017-01-31,1.2763192931526772e+43,7.267234092009444e+43,1.199584892552287e+44
2017-02-01,1.2462587129266545e+43,7.419795743600669e+43,1.2283562445821378e+44
2017-02-02,1.2368047784879214e+43,7.194523456395852e+43,1.2581920420287422e+44
2017-02-03,1.2479105831860014e+43,7.333347195381039e+43,1.2675831823113636e+44
2017-02-06,1.2382186594865483e+43,7.208784024997567e+43,1.2725179574044167e+44
2017-02-07,1.2249883625920695e+43,7.205499737254135e+43,1.2800081856444667e+44
2017-02-08,1.2280741240406105e+43,7.252371936731075e+43,1.2604694279685345e+44
2017-02-09,1.2348618682417084e+43,7.007657874258497e+43,1.2674881199241549e+44
2017-02-10,1.2483739326201708e+43,7.117222155501324e+43,1.2595697799664894e+44
2017-02-13,1.243658789648674e+43,7.019669330888662e+43,1.2763420108077849e+44
2017-02-14,1.212651419100957e+43,6.88392232260837e+43,1.2473564163398251e+44
2017-02-15,1.2229206156069925e+43,6.819395794789988e+43,1.277994446666574e+44
2017-02-16,1.242711090489934e+43,6.829463812345571e+43,1.2125849027222865e+44
2017-02-17,1.2347941219374427e+43,6.947970512331554e+43,1.214672719030914e+44
2017-02-20,1.2475792999832366e+43,7.097850285238687e+43,1.1892998514747164e+44
2017-02-21,1.225947204177069e+43,7.143786535960065e+43,1.1937856097698016e+44
2017-02-22,1.2159276422848737e+43,7.078759316245877e+43,1.1815076574181282e+44
2017-02-23,1.1984784513423606e+43,7.05280481808075e+43,1.1730987442183323e+44
2017-02-24,1.2008311856158745e+43,7.058631624883867e+43,1.177599153382279e+44
2017-02-27,1.1832934680953333e+43,6.912178655590481e+43,1.173391317925093e+44
2017-02-28,1.209142955448703e+43,6.842715739474622e+43,1.174317930696382e+44
2017-03-01,1.215957518947575e+43,6.826900416235446e+43,1.1871842291284169e+44
2017-03-02,1.2164691197090212e+43,6.368219225092173e+43,1.2037924751836354e+44
2017-03-03,1.2276012851356038e+43,6.343066784674339e+43,1.224778911861417e+44
2017-03-06,1.2471485790436135e+43,6.245933933377711e+43,1.2413465292717803e+44
2017-03-07,1.2525463145468347e+43,6.409872110852876e+43,1.2278633555174148e+44
2017-03-08,1.2393392869845706e+43,6.484386457187835e+43,1.201541618644648e+44
2017-03-09,1.2414256490177882e+43,6.258300670529408e+43,1.2077804086728658e+44
2017-03-10,1.2346818316507707e+43,6.302374902308981e+43,1.2106010850448433e+44
2017-03-13,1.2435238418580113e+43,6.022073438863818e+43,1.2245552981711515e+44
2017-03-14,1.2372392009092487e+43,6.214221176563653e+43,1.2402588665222592e+44
2017-03-15,1.2387651280202051e+43,6.090969569966765e+43,1.1818150461914782e+44
2017-03-16,1.2553278625795341e+43,6.073478315099691e+43,1.2065440773046776e+44
2017-03-17,1.2421964915797345e+43,6.205444140601515e+43,1.2137473105433263e+44
2017-03-20,1.240608516702059e+43,6.120619662269379e+43,1.238540908632733e+44
2017-03-21,1.2371855350774406e+43,6.06887726168209e+43,1.225444355666978e+44
2017-03-22,1.2280245065426095e+43,5.934679959551394e+43,1.2609720247424542e+44
2017-03-23,1.2687831691936379e+43,6.081802512844339e+43,1.2332952136382982e+44
2017-03-24,1.2859054702722905e+43,6.324304589578456e+43,1.2404856165579114e+44
2017-03-27,1.274689913211785e+43,6.325719886533504e+43,1.2387682832549266e+44
2017-03-28,1.26506408810505e+43,6.246501515176543e+43,1.214777540246275e+44
2017-03-29,1.2710839208630835e+43,6.262963085473181e+43,1.2009794990027658e+44
2017-03-30,1.2913924448983187e+43,6.237241904548311e+43,1.227034097719798e+44
2017-03-31,1.2889847304650545e+43,6.291924333535878e+43,1.2464770967024237e+44
2017-04-03,1.303150869976385e+43,6.319940768649655e+43,1.232254286896757e+44
2017-04-04,1.2743481592399856e+43,6.388839043289637e+43,1.2302466598126528e+44
2017-04-05,1.2822583414789883e+43,6.427864979334088e+43,1.2584229298196466e+44
2017-04-06,1.3036277755322617e+43,6.347558892310965e+43,1.2895737813657922e+44
2017-04-07,1.305502827101799e+43,6.143883169201297e+43,1.2413692287920548e+44
2017-04-10,1.2951749236857402e+43,6.031432586715149e+43,1.2156868127350713e+44
2017-04-11,1.3140305807875062e+43,6.024896581903383e+43,1.1722409653032734e+44
2017-04-12,1.2971979952418988e+43,6.144440216187481e+43,1.1693290954407214e+44
2017-04-13,1.2934830936244616e+43,6.075953799625589e+43,1.2016743090379383e+44
2017-04-14,1.3038364869132914e+43,6.144156402721192e+43,1.2006622794633345e+44
2017-04-17,1.2887242170147782e+43,6.042228613311015e+43,1.1927320829512327e+44
2017-04-18,1.3332925898767898e+43,5.981341538739578e+43,1.2011027091012073e+44
2017-04-19,1.3282915383917798e+43,5.966628813058994e+43,1.202499683651268e+44
2017-04-20,1.295436459119862e+43,6.143654461098726e+43,1.1894301898470402e+44
2017-04-21,1.315162390117834e+43,6.117959470125103e+43,1.172462464034874e+44
2017-04-24,1.3204563788647548e+43,6.18274111055689e+43,1.1570653064067522e+44
2017-04-25,1.3197699502352707e+43,6.155293304000007e+43,1.1877167787786677e+44
2017-04-26,1.328169397352764e+43,6.124554711049325e+43,1.1534519446048353e+44
2017-04-27,1.3387514268844766e+43,6.2991341845532045e+43,1.1658702296458606e+44
2017-04-28,1.3367417207273132e+43,6.404783261085581e+43,1.2039424777722747e+44
2017-05-01,1.3487295883559522e+43,6.112899579214532e+43,1.2035927582746456e+44
2017-05-02,1.3551338698065726e+43,6.247217215943634e+43,1.1861643387072022e+44
2017-05-03,1.3714978274614558e+43,6.254581583810516e+43,1.2022612759272815e+44
2017-05-04,1.3627538955492372e+43,6.109709990289624e+43,1.1832137141932204e+44
2017-05-05,1.3568411319341197e+43,6.093324828685698e+43,1.2154143940852014e+44
2017-05-08,1.3681738364208663e+43,6.053689265724606e+43,1.18871762684188e+44
2017-05-09,1.3801011059416598e+43,6.029483583078142e+43,1.20202444413835e+44
2017-05-10,1.3794643692999633e+43,6.140753598587254e+43,1.2154332283688922e+44
2017-05-11,1.3814608783434828e+43,6.034027323748009e+43,1.2121683114299237e+44
2017-05-12,1.3983551567786332e+43,6.053819925347274e+43,1.2097263559619264e+44
2017-05-15,1.3829992529531952e+43,6.103688886381543e+43,1.192133634037664e+44
2017-05-16,1.3631900303596832e+43,6.060756194845229e+43,1.1846474056826373e+44
2017-05-17,1.378040159309145e+43,5.979307226220829e+43,1.138361988713042e+44
2017-05-18,1.384367445497512e+43,6.11474436099507e+43,1.1205442332115556e+44
2017-05-19,1.372141275855432e+43,6.207927413144816e+43,1.1337966350341007e+44
2017-05-22,1.3679964444068307e+43,6.330826491697654e+43,1.136164552262707e+44
2017-05-23,1.355406548666472e+43,6.328873314521484e+43,1.1545125175729828e+44
2017-05-24,1.347309662813587e+43,6.480749315641316e+43,1.199994561218755e+44
2017-05-25,1.3705177139915165e+43,6.703835224428935e+43,1.2101812589464604e+44
2017-05-26,1.3705818851309528e+43,6.641915545331788e+43,1.2139542239980866e+44
2017-05-29,1.3517443038011432e+43,6.577506749101731e+43,1.2342217930469172e+44
2017-05-30,1.3617337310191432e+43,6.752079671567223e+43,1.2610927614221327e+44
2017-05-31,1.3705653591342588e+43,6.813503818199539e+43,1.2757385879309224e+44
2017-06-01,1.3693085308749767e+43,6.993803058149162e+43,1.2450880712331481e+44
2017-06-02,1.3683653612282302e+43,7.081320995654864e+43,1.2321854939451033e+44
2017-06-05,1.3773074480790603e+43,7.11020086115274e+43,1.240738714173927e+44
2017-06-06,1.3905093337058137e+43,7.132321825456901e+43,1.2320165395592395e+44
2017-06-07,1.388402943401833e+43,7.102670160268e+43,1.2409004613957303e+44
2017-06-08,1.3788372352398298e+43,7.16691477918152e+43,1.223950525842622e+44
2017-06-09,1.3754805664457073e+43,7.148955994587514e+43,1.2295479416504429e+44
2017-06-12,1.392875968604067e+43,7.052883599306378e+43,1.228694199597967e+44
2017-06-13,1.4058991445672612e+43,7.270360071587116e+43,1.2400960232304395e+44
2017-06-14,1.398069722641005e+43,7.222776203699207e+43,1.250966287091052e+44
2017-06-15,1.4494958059041914e+43,7.3152174842439e+43,1.2821646746978327e+44
2017-06-16,1.4938519569580653e+43,7.125766428796201e+43,1.282724853429517e+44
2017-06-19,1.4724252941262142e+43,7.086914973978335e+43,1.2745761977222552e+44
2017-06-20,1.4927590188827547e+43,7.011853200285891e+43,1.2975276044983403e+44
2017-06-21,1.4734456351426695e+43,6.900427256587392e+43,1.2850724811961845e+44
2017-06-22,1.4752818703485576e+43,6.909993932957409e+43,1.3056545616872002e+44
2017-06-23,1.5045138410727514e+43,7.035271124042552e+43,1.328131710870599e+44
2017-06-26,1.5181160602940754e+43,7.044371478452831e+43,1.3493188186226937e+44
2017-06-27,1.4950635067628765e+43,7.253138912488425e+43,1.366807371095111e+44
2017-06-28,1.5060288365466056e+43,7.277014905377994e+43,1.4227428226563594e+44
2017-06-29,1.4599477714961715e+43,7.223974233450535e+43,1.4135140347882893e+44
2017-06-30,1.4332122484576365e+43,7.328820442772739e+43,1.4200041452641043e+44
2017-07-03,1.4351814348729065e+43,7.244818969201845e+43,1.4660213804177613e+44
2017-07-04,1.42042729921952e+43,7.062659209396907e+43,1.4476543374890324e+44
2017-07-05,1.4497373216898683e+43,7.143333512873486e+43,1.4257062567809533e+44
2017-07-06,1.4510470541346275e+43,6.969013723577016e+43,1.4108455947446245e+44
2017-07-07,1.4746851938394177e+43,6.898328581047714e+43,1.4190147233705726e+44
2017-07-10,1.475997888721761e+43,6.696870656646695e+43,1.4038176082323571e+44
2017-07-11,1.4792676475037314e+43,6.76858674575121e+43,1.3839671345295127e+44
2017-07-12,1.482520832606193e+43,6.588073008320677e+43,1.4078040402949462e+44
2017-07-13,1.5197067172120023e+43,6.691714887917996e+43,1.3659409637851575e+44
2017-07-14,1.5494641382600816e+43,6.692785374774553e+43,1.3768899572472936e+44
2017-07-17,1.5266836268709621e+43,6.531570584040842e+43,1.3956358725875154e+44
2017-07-18,1.5228674052019556e+43,6.356998669324014e+43,1.398009943906358e+44
2017-07-19,1.5558843906383404e+43,6.310485009979126e+43,1.391907275796005e+44
2017-07-20,1.525417637559873e+43,6.389175182169972e+43,1.3929967343125808e+44
2017-07-21,1.5626764131572105e+43,6.466567444795183e+43,1.4330704179692038e+44
2017-07-24,1.5737253242739116e+43,6.788876838701378e+43,1.491124912770826e+44
2017-07-25,1.5533432326242226e+43,7.106398440149003e+43,1.455912748454801e+44
2017-07-26,1.511548006406478e+43,7.061605312809814e+43,1.4409983749381937e+44
2017-07-27,1.5146792617513307e+43,7.072084321664224e+43,1.4046857173232393e+44
2017-07-28,1.548321428077969e+43,6.881020934604862e+43,1.3966925047650894e+44
2017-07-31,1.551586579490288e+43,6.778138183526481e+43,1.3929551192493405e+44
2017-08-01,1.562489490252079e+43,6.598860967045412e+43,1.4111179064232211e+44
2017-08-02,1.5717955622301232e+43,6.632372640391107e+43,1.422048388960437e+44
2017-08-03,1.56671956503544e+43,6.617099199964741e+43,1.433014950932544e+44
2017-08-04,1.5749819263516502e+43,6.761359378771413e+43,1.4609520171330088e+44
2017-08-07,1.562411720736022e+43,6.817923248921252e+43,1.5020818187117793e+44
2017-08-08,1.5519090830582766e+43,6.680597568156122e+43,1.4976607467500064e+44
2017-08-09,1.5346059885643839e+43,6.668966240944867e+43,1.503874153160658e+44
2017-08-10,1.5283317781942136e+43,6.459273630282762e+43,1.457179344828242e+44
2017-08-11,1.5215965109599941e+43,6.488948773434488e+43,1.497448147688261e+44
2017-08-14,1.525651512511594e+43,6.499878157952987e+43,1.4887053679209474e+44
2017-08-15,1.519032782943801e+43,6.334502140521259e+43,1.4973027684757528e+44
2017-08-16,1.488132641431857e+43,6.39956367691796e+43,1.5149771147006391e+44
2017-08-17,1.4690670595760853e+43,6.46775555167996e+43,1.5019012822139557e+44
2017-08-18,1.4651219900693238e+43,6.711035516349848e+43,1.5045339791056712e+44
2017-08-21,1.475260912868285e+43,6.619427003796197e+43,1.5207745624179197e+44
2017-08-22,1.4696250421999508e+43,6.686819910648538e+43,1.5198834594901461e+44
2017-08-23,1.477294087345776e+43,6.694864761646784e+43,1.472733617992542e+44
2017-08-24,1.4488014775033158e+43,6.952864324276334e+43,1.4808749320840497e+44
2017-08-25,1.4720823682966368e+43,7.12670350732456e+43,1.4917435111267153e+44
2017-08-28,1.4627114314095112e+43,7.231032896256871e+43,1.5245064156981455e+44
2017-08-29,1.4485271470069613e+43,7.296699529690924e+43,1.499274996636909e+44
2017-08-30,1.4500251564498176e+43,7.225677243155169e+43,1.4714853681669336e+44
2017-08-31,1.4583810095532702e+43,7.133545088277709e+43,1.481094134013362e+44
2017-09-01,1.4540442463983494e+43,6.923052047257206e+43,1.5162515109462022e+44
2017-09-04,1.466539299184888e+43,6.824359307894316e+43,1.5750817171852522e+44
2017-09-05,1.433931368931822e+43,6.821677896275516e+43,1.615049310771519e+44
2017-09-06,1.4337093394904673e+43,6.831588366855371e+43,1.6288249801586298e+44
2017-09-07,1.4495128794394226e+43,6.803884649018292e+43,1.608846677109139e+44
2017-09-08,1.4577602710235654e+43,7.063020297625427e+43,1.6246421249193365e+44
2017-09-11,1.452376333268954e+43,7.198800939471247e+43,1.6269346374787348e+44
2017-09-12,1.4587475369599521e+43,6.959926423306821e+43,1.633175134656693e+44
2017-09-13,1.4912512433077291e+43,6.90712068614252e+43,1.6279284869931236e+44
2017-09-14,1.4689581326801277e+43,7.02355766987436e+43,1.6480926222620986e+44
2017-09-15,1.474958057478596e+43,7.072015700227501e+43,1.6313756805683813e+44
2017-09-18,1.4772137904101027e+43,7.138572034356178e+43,1.653780648920031e+44
2017-09-19,1.4903256686793423e+43,7.019902928157647e+43,1.6503764096425594e+44
2017-09-20,1.468676995961974e+43,7.025554319994356e+43,1.6140533643020026e+44
2017-09-21,1.4997268989898227e+43,7.445467315120653e+43,1.647031591013251e+44
2017-09-22,1.5150590607531579e+43,7.411243328093494e+43,1.6286879136256043e+44
2017-09-25,1.5594178813296052e+43,7.339637097162657e+43,1.6632444717857784e+44
2017-09-26,1.5592117882443646e+43,7.290226510243685e+43,1.6749247448504495e+44
2017-09-27,1.547636302216508e+43,7.2459520983984e+43,1.6703818203570691e+44
2017-09-28,1.5137022925476316e+43,7.460825553954614e+43,1.7231731824875037e+44
2017-09-29,1.5063777665009316e+43,7.378563726389615e+43,1.6924257930895754e+44
2017-10-02,1.4830015003999537e+43,7.517438973862366e+43,1.6907853643970916e+44
2017-10-03,1.4470962616302533e+43,7.574556947669388e+43,1.6224173146734981e+44
2017-10-04,1.4331149506814756e+43,7.484473434637958e+43,1.5992088497829426e+44
2017-10-05,1.4291814835563473e+43,7.332215614590636e+43,1.5990490610848652e+44
2017-10-06,1.4265230884353313e+43,7.235754111391337e+43,1.5458352364016882e+44
2017-10-09,1.4739917623491523e+43,7.345144781124766e+43,1.5687070641106945e+44
2017-10-10,1.5012272631929493e+43,7.192228047141221e+43,1.6156027334692617e+44
2017-10-11,1.5039072189589586e+43,7.721707599909042e+43,1.6279673675742367e+44
2017-10-12,1.5176699186576464e+43,7.863232682230643e+43,1.6231648561886288e+44
2017-10-13,1.5100617365989178e+43,7.9913737157221e+43,1.6901362863044653e+44
2017-10-16,1.5027278208339234e+43,8.178983067037345e+43,1.6838031198606584e+44
2017-10-17,1.5126885725513923e+43,8.228249891548925e+43,1.7351013260951062e+44
2017-10-18,1.510311312302161e+43,8.394075235915649e+43,1.7189182198839095e+44
2017-10-19,1.5413454153834613e+43,8.40027919660229e+43,1.7761032025074634e+44
2017-10-20,1.5548068118051543e+43,8.640848588258748e+43,1.7589840047760212e+44
2017-10-23,1.5342837031671025e+43,8.309473171754055e+43,1.7952562569291584e+44
2017-10-24,1.5068304241960708e+43,8.332762448898452e+43,1.81922054215375e+44
2017-10-25,1.5112262534762772e+43,8.113755441589387e+43,1.7951218234355396e+44
2017-10-26,1.5342948488338256e+43,7.990825141040603e+43,1.755436042601805e+44
2017-10-27,1.513411314706444e+43,8.158553258696508e+43,1.7492701008317117e+44
2017-10-30,1.496887576340039e+43,8.281267289389635e+43,1.7852388518160038e+44
